stamp_sec,point_count,roll_deg,pitch_deg,tilt_deg,raw_finite_bins,raw_ground_bins,level_finite_bins,level_ground_bins
296.545,13893,0.04989182004150462,0.2499799436256626,0.2499799436256626,584,0,672,0
297.045,13888,0.10874437049097374,0.35919386392567193,0.35919386392567193,584,0,668,0
297.545,13894,0.04910929164602643,0.3065223351299878,0.3065223351299878,584,0,668,0
298.044,13894,0.04119592012057969,0.30538636095033916,0.30538636095033916,584,0,667,0
298.545,13892,0.05142813123233027,0.31996319237779314,0.31996319237779314,584,0,667,0
299.044,13893,0.03209606637118633,0.2672742499468891,0.2672742499468891,584,0,669,0
299.544,13893,0.004544633966648535,0.2928408820068103,0.2928408820068103,584,0,666,0
300.044,13894,0.010741843663360935,0.31801182766582714,0.31801182766582714,584,0,664,0
300.544,13897,0.016869061341536356,0.4268208168977047,0.4268208168977047,584,0,658,0
301.045,13887,0.005020881352049995,0.31045694540689295,0.31045694540689295,584,0,664,0
301.544,13895,0.05840596366029197,0.4180590607419389,0.4180590607419389,584,0,660,0
302.045,13895,0.05886263205680798,0.25312556502509503,0.25312556502509503,584,0,672,0
302.544,13895,0.02701564964601788,0.2980957118108776,0.2980957118108776,584,0,667,0
303.044,13894,0.018523746170791687,0.33002747365798296,0.33002747365798296,584,0,664,0
303.544,13898,0.09285451424777733,0.24623025172976312,0.24623025172976312,584,0,673,0
304.045,13892,0.08577796730197555,0.2260077695907399,0.2260077695907399,584,0,674,0
304.544,13895,0.05707488698318933,0.3070115090908702,0.3070115090908702,584,0,668,0
305.044,13922,0.7269691173340008,-1.106640801444213,1.106640801444213,584,0,704,0
305.544,13973,-0.33896563867744905,-0.11307597863068607,0.33896563867744905,589,0,577,0
306.044,13978,-0.7641842395875516,-0.6051886013089283,0.7641842395875516,590,0,666,0
306.545,13984,-1.0260782099226031,-0.7754176859900357,1.0260782099226031,616,0,689,0
307.044,13973,-1.0135398363991253,-0.4757975724707859,1.0135398363991253,643,0,653,0
307.545,13975,-1.0919343172398455,-0.7529933665668029,1.0919343172398455,661,0,693,0
308.044,13974,-0.6891820382339743,-0.268362015359457,0.6891820382339743,670,0,617,0
308.544,13959,-0.6129028334971132,-1.005266361280348,1.005266361280348,671,0,711,0
309.044,13946,-1.8991823866154938,-2.052936542722919,2.052936542722919,675,0,676,0
309.544,13959,-1.3985525697106354,-1.6320911863216199,1.6320911863216199,686,0,680,0
310.044,14008,-0.7120809818863221,-1.5367880599346577,1.5367880599346577,691,0,720,0
310.544,13976,-1.557306988940267,-2.050183138960167,2.050183138960167,696,0,680,0
311.045,13975,-2.188739387964071,-1.9031781976839783,2.188739387964071,700,0,686,0
311.544,13989,-1.2810039056835687,-2.06180803739829,2.06180803739829,701,0,656,0
312.044,13970,-1.46512844553483,-2.1883029694223,2.1883029694223,704,0,698,0
312.544,14001,-1.5176445432947228,-1.7252029848237571,1.7252029848237571,707,0,682,0
313.046,13981,-1.3635304503198888,-1.8022998023141488,1.8022998023141488,709,0,680,0
313.544,13993,-1.663570084727819,-1.940658381780325,1.940658381780325,710,0,699,0
314.046,13982,-1.9899019504594166,-1.8850799091324444,1.9899019504594166,709,0,707,0
314.545,13975,-1.8774498794599832,-1.6665292497317272,1.8774498794599832,708,0,675,0
315.044,13975,-1.4806434664733734,-1.4243495943972568,1.4806434664733734,709,0,692,0
315.545,13986,-1.4597007200242968,-1.981840915454264,1.981840915454264,707,0,685,0
316.044,13987,-1.7039626528716971,-1.8402176037628808,1.8402176037628808,706,0,697,0
316.545,13984,-1.3513851965719463,-1.5463642866073986,1.5463642866073986,705,0,679,0
317.045,13950,-1.1934352370782635,-1.8127336748764669,1.8127336748764669,708,0,670,0
317.545,13977,-1.6325596621948018,-1.860490567804048,1.860490567804048,709,0,687,0
318.045,13984,-1.1975496382691548,-1.9193641394174912,1.9193641394174912,709,0,654,0
318.544,14006,-1.518404734017492,-2.0364103310712367,2.0364103310712367,707,0,699,0
319.045,14006,-1.6798438364676351,-1.845927809533928,1.845927809533928,704,0,695,0
319.544,14005,-1.0394819361390417,-1.927176187956571,1.927176187956571,697,0,669,0
320.045,13990,-1.386161018569959,-1.7013476924595312,1.7013476924595312,686,0,648,0
320.544,14006,-1.0776838844502314,-1.6583917912590025,1.6583917912590025,672,0,670,0
321.044,14006,-1.1963383606238591,-2.1409688079245046,2.1409688079245046,655,0,657,0
321.544,13999,-1.2682499617448078,-1.9457148633423689,1.9457148633423689,622,0,645,0
322.045,14019,-1.0554029672605894,-1.6169434879134477,1.6169434879134477,624,0,671,0
