case,sample,wall_time,ros_time,link,tx,ty,tz,qx,qy,qz,qw
forward,8,102534.551672894,269.744,rf_hip_link,0.19325274486680627,-0.04696695553355146,0.19160569443556563,0.01946286389545726,-0.0094673504485032,-0.0010623123243599368,0.9997651912809316
forward,8,102534.551672894,269.744,rf_upper_leg_link,0.1930850848507979,-0.1423943886020603,0.18788723937004562,0.0164877832886727,0.5708218418726233,0.0103963734404525,0.8208425508358216
forward,8,102534.551672894,269.744,rf_lower_leg_link,-0.00659230612992497,-0.13915704545610735,0.11380985320876932,0.01694761849877889,-0.45422966412549926,-0.009628593132302788,0.8906713651229328
forward,8,102534.551672894,269.744,rf_foot_link,0.16582375452518125,-0.13458982879148162,-0.01117351592534016,0.01694761849877889,-0.45422966412549926,-0.009628593132302788,0.8906713651229328
forward,8,102534.551672894,269.744,lf_hip_link,0.19342781799339168,0.04598450155836935,0.19460502334202867,0.027383955884386964,-0.0094754705493229,-0.000987263823997996,0.9995795914924097
forward,8,102534.551672894,269.744,lf_upper_leg_link,0.1935667462177464,0.14134108811398968,0.19983494680312788,0.024807829380397137,0.4484156039882351,0.011637324914658478,0.8934050539201858
forward,8,102534.551672894,269.744,lf_lower_leg_link,0.022781018711072964,0.14855969307360412,0.07275573126237439,0.0226227424275707,-0.5419372829323968,-0.01546179985616227,0.8399720981307147
forward,8,102534.551672894,269.744,lf_foot_link,0.21685042428511714,0.15308515353332544,-0.014911742910003994,0.0226227424275707,-0.5419372829323968,-0.01546179985616227,0.8399720981307147
forward,8,102534.551672894,269.744,rh_hip_link,-0.19347704379132666,-0.04600279879406374,0.18429946652936113,0.0055507803681295875,-0.009451653590723525,-0.0011939331598644336,0.9999392129551253
forward,8,102534.551672894,269.744,rh_upper_leg_link,-0.1936950505287473,-0.14149664159599837,0.18323717655867186,0.005497551268366753,0.43946868385872484,0.0014190028671978842,0.8982399675300553
forward,8,102534.551672894,269.744,rh_lower_leg_link,-0.3618611650444265,-0.13965865907914785,0.052524592049883356,0.0039087819192048,-0.5720763236729451,-0.004118016876305187,0.8201807381630967
forward,8,102534.551672894,269.744,rh_foot_link,-0.16197255987367423,-0.13929652172559678,-0.021051316911054496,0.0039087819192048,-0.5720763236729451,-0.004118016876305187,0.8201807381630967
forward,8,102534.551672894,269.744,lh_hip_link,-0.19330197066474125,0.04694865829785706,0.18729879543582417,0.015626695024696297,-0.009463204744695364,-0.0010986300329209509,0.999832509558784
forward,8,102534.551672894,269.744,lh_upper_leg_link,-0.1931204122897387,0.14240178678605628,0.19028498002017025,0.013480001393883605,0.5606600448870456,0.007980610738846991,0.8278978883183069
forward,8,102534.551672894,269.744,lh_lower_leg_link,-0.3909023486304932,0.14524987586438856,0.11127109487392796,0.013225812050940583,-0.48362424354260997,-0.008395146272537405,0.8751355269171137
forward,8,102534.551672894,269.744,lh_foot_link,-0.21055619016321442,0.14845095988248513,-0.0020162221002336944,0.013225812050940583,-0.48362424354260997,-0.008395146272537405,0.8751355269171137
forward,8,102534.551672894,269.744,d435_link,0.3390370590256282,0.01585061956059163,0.242172182182636,0.011030159932541432,-0.010689844917628975,-0.0009406879245476718,0.9998815819354451
forward,8,102534.551672894,269.744,velodyne_base_link,0.19821669033756492,-0.0021971622314483504,0.27727775631189405,0.011030159932541432,-0.010689844917628975,-0.0009406879245476718,0.9998815819354451
forward,8,102534.551672894,269.744,gps_frame,-0.0015232674914785976,-0.0015533913806820032,0.26301119381269245,0.011030159932541432,-0.010689844917628975,-0.0009406879245476718,0.9998815819354451
forward,9,102534.657127064,269.849,trunk,-2.4263259839071058e-05,-7.59447700586343e-06,0.19954790061803424,-0.04644015135342631,-0.032972120432177086,0.000360687341998754,0.9983766931980725
forward,9,102534.657127064,269.849,imu_link,-2.4263259839071058e-05,-7.59447700586343e-06,0.19954790061803424,-0.04644015135342631,-0.032972120432177086,0.000360687341998754,0.9983766931980725
forward,9,102534.657127064,269.849,rf_hip_link,0.19278675435044457,-0.045855458817169736,0.21979409351032428,-0.04212147334014929,-0.03340520286062312,-0.00017776494078223512,0.9985538755145471
forward,9,102534.657127064,269.849,rf_upper_leg_link,0.19248409876208197,-0.14101657704487636,0.22782652634522982,-0.03631324413396252,0.47349810394881886,-0.021344751513810503,0.8797870739219544
forward,9,102534.657127064,269.849,rf_lower_leg_link,0.014691887518323236,-0.150320938226135,0.11089766556200265,-0.03498917004323342,-0.5871319097891815,0.023452251414411724,0.8083946254092672
forward,9,102534.657127064,269.849,rf_foot_link,0.2172356557877233,-0.15650453775367315,0.045271565326543195,-0.03498917004323342,-0.5871319097891815,0.023452251414411724,0.8083946254092672
forward,9,102534.657127064,269.849,lf_hip_link,0.19309998041743093,0.0467907897693482,0.21169628440686425,-0.035393045516414416,-0.03340564236047841,4.7297117944797996e-05,0.9988149944562004
forward,9,102534.657127064,269.849,lf_upper_leg_link,0.19331678191027554,0.1420515298169308,0.20494392165745665,-0.030489913981297974,0.47960865859982466,-0.01797317593964403,0.8767684213565932
forward,9,102534.657127064,269.849,lf_lower_leg_link,0.01394789418361359,0.13433560356215224,0.09033036836758192,-0.0302277555039856,-0.546973831720542,0.01841066824250593,0.83640119410783
forward,9,102534.657127064,269.849,lf_foot_link,0.20907552391220446,0.12785513094072923,0.0051704506180625665,-0.0302277555039856,-0.546973831720542,0.01841066824250593,0.83640119410783
forward,9,102534.657127064,269.849,rh_hip_link,-0.19314995510104177,-0.04680665300193675,0.19398340720829424,-0.06057995435092734,-0.0333962032815281,-0.0007954777887574649,0.997604195035439
forward,9,102534.657127064,269.849,rh_upper_leg_link,-0.19368794717887933,-0.1416055753440088,0.2055213830838961,-0.05184842208183252,0.4760189077076954,-0.031341741842102394,0.8773456763731726
forward,9,102534.657127064,269.849,rh_lower_leg_link,-0.3722919192531285,-0.15462827914097826,0.09019562557449506,-0.05245555057986903,-0.5391564414440246,0.030314664230956783,0.8400236710922753
forward,9,102534.657127064,269.849,rh_foot_link,-0.17867732801145328,-0.16643681071135255,0.0022015994109513826,-0.05245555057986903,-0.5391564414440246,0.030314664230956783,0.8400236710922753
forward,9,102534.657127064,269.849,lh_hip_link,-0.1928367290340554,0.045839595584581186,0.1858855981048342,-0.045053106552207955,-0.03340453694768216,-0.0002758438770248796,0.9984259003108151
forward,9,102534.657127064,269.849,lh_upper_leg_link,-0.19249667495781966,0.14095189261110996,0.17729576006430098,-0.03855066852030964,0.4828025595088712,-0.023317471056834276,0.8745695112635895
forward,9,102534.657127064,269.849,lh_lower_leg_link,-0.3727557218670927,0.13138499564334005,0.06422874237227663,-0.037114896064182806,-0.5984328027495824,0.02554100604897943,0.7999051956909833
forward,9,102534.657127064,269.849,lh_foot_link,-0.1684301639172355,0.12524896731613297,0.004375459046737917,-0.037114896064182806,-0.5984328027495824,0.02554100604897943,0.7999051956909833
forward,9,102534.657127064,269.849,d435_link,0.33654373468075727,0.022550311114431863,0.26152873360361556,-0.04644015135342631,-0.032972120432177086,0.000360687341998754,0.9983766931980725
forward,9,102534.657127064,269.849,velodyne_base_link,0.1942711649013704,0.008165397900772548,0.2921896233526913,-0.04644015135342631,-0.032972120432177086,0.000360687341998754,0.9983766931980725
forward,9,102534.657127064,269.849,gps_frame,-0.004635211831377367,0.006481807618866359,0.269093761844341,-0.04644015135342631,-0.032972120432177086,0.000360687341998754,0.9983766931980725
forward,10,102534.758360038,269.944,trunk,-2.404085529016794e-05,-5.581417811873105e-06,0.19061753675392332,-0.02631300538433953,-0.012249487648979367,0.0014688052192378864,0.9995776200031737
forward,10,102534.758360038,269.944,imu_link,-2.404085529016794e-05,-5.581417811873105e-06,0.19061753675392332,-0.02631300538433953,-0.012249487648979367,0.0014688052192378864,0.9995776200031737
forward,10,102534.758360038,269.944,rf_hip_link,0.1932977608354737,-0.04558743344115952,0.2003699811378166,-0.040573826797241065,-0.020543202476863594,0.0013241015782085638,0.9989644579093055
forward,10,102534.758360038,269.944,rf_upper_leg_link,0.1933912007240155,-0.1407726676059608,0.20811675246393552,-0.03692153704425759,0.4262915713329968,-0.016875685712036896,0.9036744477656113
forward,10,102534.758360038,269.944,rf_lower_leg_link,0.02901830130662476,-0.15192155067631938,0.07311211423471077,-0.03291672745038145,-0.5749600787003837,0.023758739863874005,0.817173738708536
forward,10,102534.758360038,269.944,rf_foot_link,0.22950426890458353,-0.15756109130987145,0.0014003831319634452,-0.03291672745038145,-0.5749600787003837,0.023758739863874005,0.817173738708536
forward,10,102534.758360038,269.944,lf_hip_link,0.1931310848558153,0.04723692623614033,0.19465942340524153,-0.02032935538963655,-0.020512164593838377,0.0017399760544652022,0.9995813828280552
forward,10,102534.758360038,269.944,lf_upper_leg_link,0.192878535375742,0.14265741098655974,0.190771325058351,-0.018376306279470726,0.49193370205445114,-0.008866880779132068,0.870393544654241
forward,10,102534.758360038,269.944,lf_lower_leg_link,0.01040618136378491,0.13770188041471002,0.08100665525022709,-0.016422510192336617,-0.5399069391538924,0.012108318058708928,0.8414773834431005
forward,10,102534.758360038,269.944,lf_foot_link,0.20403098885268048,0.13459983107369003,-0.007699664788279881,-0.016422510192336617,-0.5399069391538924,0.012108318058708928,0.8414773834431005
forward,10,102534.758360038,269.944,rh_hip_link,-0.1931744057314335,-0.04725550593040119,0.18453577755028586,-0.05813855543344769,-0.02056331431010671,0.0009625578312961427,0.998096253854866
forward,10,102534.758360038,269.944,rh_upper_leg_link,-0.19321925177189872,-0.14210973146461708,0.19562288209280573,-0.050250305711546026,0.49880101747546884,-0.029256194581025442,0.8647638561017512
forward,10,102534.758360038,269.944,rh_lower_leg_link,-0.37759853720493697,-0.1544047852111263,0.08968841765099779,-0.05019331088560993,-0.5074533211746671,0.02935387006524298,0.8597151322870463
forward,10,102534.758360038,269.944,rh_foot_link,-0.19112186503351716,-0.16644193921413453,-0.012539551415108069,-0.05019331088560993,-0.5074533211746671,0.02935387006524298,0.8597151322870463
forward,10,102534.758360038,269.944,lh_hip_link,-0.1933410817110919,0.04556885374689866,0.1788252198177108,-0.0236976420673798,-0.02051791152266989,0.0016708440210621554,0.999507201248421
forward,10,102534.758360038,269.944,lh_upper_leg_link,-0.19356718646211604,0.14096105908467307,0.1742946528071203,-0.022078344757500087,0.41491906507524107,-0.008770213912176602,0.9095481292805738
forward,10,102534.758360038,269.944,lh_lower_leg_link,-0.35441732773392615,0.13395660170514878,0.034841543735801284,-0.018063720165267468,-0.6106096242032492,0.015429581105372802,0.7915753387208766
forward,10,102534.758360038,269.944,lh_foot_link,-0.14839425530857153,0.13187885286805429,-0.019187861111810034,-0.018063720165267468,-0.6106096242032492,0.015429581105372802,0.7915753387208766
forward,10,102534.758360038,269.944,d435_link,0.3388128670378797,0.020869217455806235,0.239426271846953,-0.02631300538433953,-0.012249487648979367,0.0014688052192378864,0.9995776200031737
forward,10,102534.758360038,269.944,velodyne_base_link,0.1979498022277252,0.00491604471582166,0.2753650148942334,-0.02631300538433953,-0.012249487648979367,0.0014688052192378864,0.9995776200031737
forward,10,102534.758360038,269.944,gps_frame,-0.001743655589899607,0.003674164468202506,0.2604995973659207,-0.02631300538433953,-0.012249487648979367,0.0014688052192378864,0.9995776200031737
forward,11,102534.848894447,270.034,trunk,-2.3920758778942383e-05,-2.4783670102038095e-06,0.2030478656523141,0.013646417596737797,-0.014543399691353187,0.0008346515594374282,0.999800764237039
forward,11,102534.848894447,270.034,imu_link,-2.3920758778942383e-05,-2.4783670102038095e-06,0.2030478656523141,0.013646417596737797,-0.014543399691353187,0.0008346515594374282,0.999800764237039
forward,11,102534.848894447,270.034,rf_hip_link,0.19346152179396678,-0.04613139808058437,0.20379385274869277,-0.0179700697054111,-0.0012453265836317561,0.000928351637334653,0.9998373187272619
forward,11,102534.848894447,270.034,rf_upper_leg_link,0.19363453379718823,-0.14156955509936625,0.20722579850949424,-0.016182616466992986,0.4819129611603459,-0.007868174264852241,0.8760343101863574
forward,11,102534.848894447,270.034,rf_lower_leg_link,0.013734897318825231,-0.14599345949173909,0.09327164165297581,-0.014742942309849388,-0.5312661496419403,0.010316534981684899,0.8470138682469417
forward,11,102534.848894447,270.034,rf_foot_link,0.2054953435480864,-0.14897829272309934,0.0006000600729920147,-0.014742942309849388,-0.5312661496419403,0.010316534981684899,0.8470138682469417
forward,11,102534.848894447,270.034,lf_hip_link,0.19328739823854924,0.04686207673055972,0.20270604599353925,-0.006132296815559657,-0.0012342490804633066,0.0009430293048560866,0.9999799909301703
forward,11,102534.848894447,270.034,lf_upper_leg_link,0.19310872888263309,0.14235472430617552,0.2015345784265514,-0.00561784836009303,0.5560799889660567,-0.00263327710409302,0.8311056199443042
forward,11,102534.848894447,270.034,lf_lower_leg_link,-0.003778245975566482,0.14098951672107557,0.120277853539092,-0.00485035631013842,-0.4985681482827498,0.003868903225546083,0.8668283031543248
forward,11,102534.848894447,270.034,lf_foot_link,0.1803354384772843,0.14002014766635226,0.013178780149861263,-0.00485035631013842,-0.4985681482827498,0.003868903225546083,0.8668283031543248
forward,11,102534.848894447,270.034,rh_hip_link,-0.1933366117606049,-0.046866766163182506,0.20284353044399073,-0.004195747448605151,-0.0012324205175401743,0.0009454177544281054,0.9999899914640571
forward,11,102534.848894447,270.034,rh_upper_leg_link,-0.19315702642351965,-0.14236323302390835,0.20364513273003357,-0.004002865748138568,0.5604060119039351,-0.0015732695844144337,0.828206860458511
forward,11,102534.848894447,270.034,rh_lower_leg_link,-0.3908799853721928,-0.14339991728982587,0.12443934512386103,-0.0031721903150583194,-0.49770597846072845,0.002904362234280479,0.867335149116572
forward,11,102534.848894447,270.034,rh_foot_link,-0.20698127982042513,-0.1439562024512743,0.016968620537100076,-0.0031721903150583194,-0.49770597846072845,0.002904362234280479,0.867335149116572
forward,11,102534.848894447,270.034,lh_hip_link,-0.19351073531602245,0.04612670864796158,0.2017557236888372,0.002125255273868439,-0.0012264199279625665,0.0009531889753549216,0.9999965353014771
forward,11,102534.848894447,270.034,lh_upper_leg_link,-0.1936932916125205,0.14162567241963403,0.20216142275884133,0.0014117387405633262,0.47662497977126056,0.001852639449606008,0.8791036363130593
forward,11,102534.848894447,270.034,lh_lower_leg_link,-0.37218957851574863,0.14177820189862278,0.08593727597118564,0.0023051700447663426,-0.5368263942641207,-0.0003338716318522999,0.8436895146570099
forward,11,102534.848894447,270.034,lh_foot_link,-0.17924754583945834,0.14253035460941327,-0.00429468229771704,0.0023051700447663426,-0.5368263942641207,-0.0003338716318522999,0.8436895146570099
forward,11,102534.848894447,270.034,d435_link,0.33858970882492506,0.01679003845403178,0.25488724488244235,0.013646417596737797,-0.014543399691353187,0.0008346515594374282,0.999800764237039
forward,11,102534.848894447,270.034,velodyne_base_link,0.19756653845453115,-0.0019330043685648244,0.288804984874164,0.013646417596737797,-0.014543399691353187,0.0008346515594374282,0.999800764237039
forward,11,102534.848894447,270.034,gps_frame,-0.0020579964558997917,-0.0019142956049069432,0.2729921827260211,0.013646417596737797,-0.014543399691353187,0.0008346515594374282,0.999800764237039
forward,12,102534.951080372,270.139,trunk,-2.2700277289979718e-05,-2.8536632945033675e-06,0.1892604483141046,0.02595307401626967,-0.013772330380824415,-4.343575128747098e-05,0.9995682863008024
forward,12,102534.951080372,270.139,imu_link,-2.2700277289979718e-05,-2.8536632945033675e-06,0.1892604483141046,0.02595307401626967,-0.013772330380824415,-4.343575128747098e-05,0.9995682863008024
forward,12,102534.951080372,270.139,rf_hip_link,0.19331816101939872,-0.04657952661069822,0.19520295026865594,0.014972352297050465,-0.016686702010498374,-0.0001192711458159889,0.9997486526207973
forward,12,102534.951080372,270.139,rf_upper_leg_link,0.19334310524004425,-0.14203670716894573,0.19234356962663265,0.012967784663409981,0.4922623659626227,0.007484792571384025,0.8703180898372547
forward,12,102534.951080372,270.139,rf_lower_leg_link,0.010792774467611482,-0.1387984188050239,0.08264448018944809,0.012518015934500604,-0.5558648458024504,-0.008214915457678528,0.831137827103366
forward,12,102534.951080372,270.139,rf_foot_link,0.20764870978420572,-0.13631151010522913,0.0013391543137853124,0.012518015934500604,-0.5558648458024504,-0.008214915457678528,0.831137827103366
forward,12,102534.951080372,270.139,lf_hip_link,0.19322059279478224,0.04628711242705535,0.20018068411782097,0.02181660317834632,-0.016687127503997548,-5.025805714956089e-06,0.9996227166167069
forward,12,102534.951080372,270.139,lf_upper_leg_link,0.1931520175816708,0.14169620326495075,0.20434609921434582,0.019263670060140264,0.4547002960943823,0.010240860086643563,0.8903772664057529
forward,12,102534.951080372,270.139,lf_lower_leg_link,0.02059983012984711,0.1470192486812848,0.079580688169913,0.017891963350351803,-0.5854919694990424,-0.012483663203155606,0.8103845935434806
forward,12,102534.951080372,270.139,lf_foot_link,0.22282076447105098,0.15008231089727314,0.01275022083628255,0.017891963350351803,-0.5854919694990424,-0.012483663203155606,0.8103845935434806
forward,12,102534.951080372,270.139,rh_hip_link,-0.1932664221315156,-0.04629400605309617,0.18229874366596932,0.020100741875050156,-0.016687094294721618,-3.366886490278544e-05,0.9996586917175678
forward,12,102534.951080372,270.139,rh_upper_leg_link,-0.1932087849016057,-0.1417168342302098,0.1784607050222396,0.017720049776471593,0.4586874656935245,0.00948898273995836,0.8883702875817786
forward,12,102534.951080372,270.139,rh_lower_leg_link,-0.3668687333109477,-0.13686491222681224,0.05522239453667033,0.016162707273173347,-0.606400017933924,-0.011950223894202493,0.7949056404959125
forward,12,102534.951080372,270.139,rh_foot_link,-0.16144133375348615,-0.13447879625843615,-0.0010171819343918198,0.016162707273173347,-0.606400017933924,-0.011950223894202493,0.7949056404959125
forward,12,102534.951080372,270.139,lh_hip_link,-0.19336399035613208,0.04657263298465739,0.18727647751513435,0.06583948836251408,-0.016671143340583377,0.0007302255207245513,0.9976906842917643
forward,12,102534.951080372,270.139,lh_upper_leg_link,-0.19371278667688946,0.14124457703634194,0.19982045418130082,0.05653950846940663,0.48736173827172014,0.033743968930560614,0.8707141692953082
forward,12,102534.951080372,270.139,lh_lower_leg_link,-0.37529981867904766,0.15521065978106285,0.08936639883965776,0.0560649009667157,-0.5466518516904496,-0.03452677709750946,0.8347672619276908
forward,12,102534.951080372,270.139,lh_foot_link,-0.18007986170339127,0.16710756912401434,0.005006266392461961,0.0560649009667157,-0.5466518516904496,-0.03452677709750946,0.8347672619276908
forward,12,102534.951080372,270.139,d435_link,0.3386946239233411,0.015047867173520895,0.24095716086584096,0.02595307401626967,-0.013772330380824415,-4.343575128747098e-05,0.9995682863008024
forward,12,102534.951080372,270.139,velodyne_base_link,0.19769862621945322,-0.004313797628132125,0.274628433006847,0.02595307401626967,-0.013772330380824415,-4.343575128747098e-05,0.9995682863008024
forward,12,102534.951080372,270.139,gps_frame,-0.0019501519528655952,-0.003634631674297391,0.2591395948352029,0.02595307401626967,-0.013772330380824415,-4.343575128747098e-05,0.9995682863008024
forward,13,102535.051793834,270.23400000000004,trunk,-2.396845140868258e-05,-8.908347306986694e-06,0.20325620403741299,0.006709214996275584,-0.013086701571714043,2.106704943860645e-05,0.9998918562686097
forward,13,102535.051793834,270.23400000000004,imu_link,-2.396845140868258e-05,-8.908347306986694e-06,0.20325620403741299,0.006709214996275584,-0.013086701571714043,2.106704943860645e-05,0.9998918562686097
forward,13,102535.051793834,270.23400000000004,rf_hip_link,0.1933592505268771,-0.046548580167113975,0.19693825757168837,0.006155701314592302,-0.004601206605363323,-7.604092434681201e-05,0.9999704647922748
forward,13,102535.051793834,270.23400000000004,rf_upper_leg_link,0.1933501369571188,-0.1420413415649027,0.19576248651921474,0.005078675129017184,0.5715385539506028,0.0034792958814322205,0.8205521207742731
forward,13,102535.051793834,270.23400000000004,rf_lower_leg_link,-0.006441666059445456,-0.1411131872868173,0.12192906605783795,0.005478693794028969,-0.44913496798463,-0.002807553242223088,0.8934427133804096
forward,13,102535.051793834,270.23400000000004,rf_foot_link,0.16450861781951193,-0.13956513365484222,-0.0051244815969063995,0.005478693794028969,-0.44913496798463,-0.002807553242223088,0.8934427133804096
forward,13,102535.051793834,270.23400000000004,lf_hip_link,0.1933761380672548,0.04645101358977587,0.19721262204539686,0.0058334730193725145,-0.004601181863238744,-7.752360168005933e-05,0.999972396473065
forward,13,102535.051793834,270.23400000000004,lf_upper_leg_link,0.19338581806023106,0.14194451282505696,0.19832685276616727,0.005237625214213612,0.4482235853318201,0.0025695718499388885,0.8939024455358158
forward,13,102535.051793834,270.23400000000004,lf_lower_leg_link,0.022695448992767944,0.1434483709025237,0.0709238060267111,0.004860410433727261,-0.5458250280977451,-0.0032267363995653092,0.8378788714872331
forward,13,102535.051793834,270.23400000000004,lf_foot_link,0.2175269502146013,0.1444329428366151,-0.015150096811218788,0.004860410433727261,-0.5458250280977451,-0.0032267363995653092,0.8378788714872331
forward,13,102535.051793834,270.23400000000004,rh_hip_link,-0.1934243670353143,-0.046467845467069745,0.19337923138288177,-0.005989210473393187,-0.004599943758686313,-0.00013191612614622445,0.9999714758299149
forward,13,102535.051793834,270.23400000000004,rh_upper_leg_link,-0.1934548243526991,-0.14196099085067357,0.19452302205329217,-0.005292689052891084,0.44475904641855385,-0.002806329729085118,0.8956302264801584
forward,13,102535.051793834,270.23400000000004,rh_lower_leg_link,-0.36315384071522605,-0.14344864750081096,0.06580227499485525,-0.005056615184021031,-0.5584815611080863,0.0032122712898614318,0.8294953030959945
forward,13,102535.051793834,270.23400000000004,rh_foot_link,-0.16579908475472266,-0.14447123675559004,-0.014316727813381086,-0.005056615184021031,-0.5584815611080863,0.0032122712898614318,0.8294953030959945
forward,13,102535.051793834,270.23400000000004,lh_hip_link,-0.1934074794949366,0.0465317482898201,0.19365359585659025,-0.0007987438169181136,-0.0046005665083885625,-0.00010803818449079051,0.9999890925024469
forward,13,102535.051793834,270.23400000000004,lh_upper_leg_link,-0.19338614256403422,0.14203162420400864,0.19350113238564645,-0.0005966826433702821,0.5632030252896212,-0.0005418798367476278,0.8263181606625163
forward,13,102535.051793834,270.23400000000004,lh_lower_leg_link,-0.39164024256385177,0.14195159527275572,0.11562748197273433,-0.0007556503819128226,-0.47453282604397523,0.0002804575452505919,0.8802374380488391
forward,13,102535.051793834,270.23400000000004,lh_foot_link,-0.213699288120035,0.14172493539331246,-0.001444997102932749,-0.0007556503819128226,-0.47453282604397523,0.0002804575452505919,0.8802374380488391
forward,13,102535.051793834,270.23400000000004,d435_link,0.338769695898399,0.016887307684333733,0.25387113148220897,0.006709214996275584,-0.013086701571714043,2.106704943860645e-05,0.9998918562686097
forward,13,102535.051793834,270.23400000000004,velodyne_base_link,0.19781390347047462,-0.001109005458201199,0.28845577105372544,0.006709214996275584,-0.013086701571714043,2.106704943860645e-05,0.9998918562686097
forward,13,102535.051793834,270.23400000000004,gps_frame,-0.0018558887491141474,-0.0009481354661958128,0.2732259254920679,0.006709214996275584,-0.013086701571714043,2.106704943860645e-05,0.9998918562686097
forward,14,102535.152395856,270.334,trunk,-7.291366598391454e-05,-1.0034989615494248e-05,0.19998671387928732,-0.034235156838380416,-0.024211853918159502,0.0004052909394925979,0.9991204011055682
forward,14,102535.152395856,270.334,imu_link,-7.291366598391454e-05,-1.0034989615494248e-05,0.19998671387928732,-0.034235156838380416,-0.024211853918159502,0.0004052909394925979,0.9991204011055682
forward,14,102535.152395856,270.334,rf_hip_link,0.19306818161156095,-0.046068365367405155,0.21437692046666013,-0.027755031587131076,-0.023884280878790423,0.00022558792924578573,0.9993293493431415
forward,14,102535.152395856,270.334,rf_upper_leg_link,0.19298462439621128,-0.14142122036775667,0.21967560534818445,-0.02388149911992378,0.495781284988262,-0.014144492500671221,0.8680037585097609
forward,14,102535.152395856,270.334,rf_lower_leg_link,0.009515877142885211,-0.14726451596325113,0.11162897338828096,-0.023098934105120473,-0.567286470336322,0.015389344090108817,0.8230526519640411
forward,14,102535.152395856,270.334,rf_foot_link,0.20856953654760654,-0.1516444231558488,0.03594900846642443,-0.023098934105120473,-0.567286470336322,0.015389344090108817,0.8230526519640411
forward,14,102535.152395856,270.334,lf_hip_link,0.19318750577436522,0.04674086075324941,0.20842433206921634,-0.020039046957432253,-0.02388182745951696,0.00040997585860263233,0.9995138452437901
forward,14,102535.152395856,270.334,lf_upper_leg_link,0.1932006451447305,0.1421641300399646,0.20459686476145347,-0.017553621673197635,0.4795909518717379,-0.009674804872505594,0.8772632372324703
forward,14,102535.152395856,270.334,lf_lower_leg_link,0.01389837879424855,0.13758071165098112,0.08971131494141585,-0.01664394714608936,-0.5598995939658316,0.011167385842935472,0.828318002456623
forward,14,102535.152395856,270.334,lf_foot_link,0.2115456721945356,0.13437128462681,0.010375024445090086,-0.01664394714608936,-0.5598995939658316,0.011167385842935472,0.828318002456623
forward,14,102535.152395856,270.334,rh_hip_link,-0.19329047203577387,-0.04675558953035704,0.19591727597472602,-0.048517952576859556,-0.02388381054961544,-0.0002708443110971317,0.9985366786026134
forward,14,102535.152395856,270.334,rh_upper_leg_link,-0.1935634571749605,-0.1418059631002888,0.20516940888180205,-0.04207688683677173,0.47155829843845254,-0.024157828400267093,0.8804991232789162
forward,14,102535.152395856,270.334,rh_lower_leg_link,-0.3708745210182768,-0.15273577588197093,0.08765206619865237,-0.04114656868437838,-0.5540343634531701,0.025710405760955554,0.8310787321512622
forward,14,102535.152395856,270.334,rh_foot_link,-0.17427378663449183,-0.1612351531558107,0.006135737615273307,-0.04114656868437838,-0.5540343634531701,0.025710405760955554,0.8310787321512622
forward,14,102535.152395856,270.334,lh_hip_link,-0.1931711478729696,0.04605363659029752,0.18996468757728224,-0.03603856219968737,-0.02388533027698473,2.7578436005373484e-05,0.9990649189474968
forward,14,102535.152395856,270.334,lh_upper_leg_link,-0.19301199897320287,0.14130556985363327,0.18308763288615634,-0.03063369576937932,0.5066056613560057,-0.0189830295132252,0.8614243583484583
forward,14,102535.152395856,270.334,lh_lower_leg_link,-0.3791671732264008,0.13416082501425353,0.07982000136523067,-0.03002334541783336,-0.5718930807483807,0.019934328579421266,0.819536164831141
forward,14,102535.152395856,270.334,lh_foot_link,-0.17925152580697035,0.12853553217202002,0.006532280720438405,-0.03002334541783336,-0.5718930807483807,0.019934328579421266,0.819536164831141
forward,14,102535.152395856,270.334,d435_link,0.3375342199920021,0.02112614693021042,0.25658340209592073,-0.034235156838380416,-0.024211853918159502,0.0004052909394925979,0.9991204011055682
forward,14,102535.152395856,270.334,velodyne_base_link,0.19581982589812016,0.005954734361251614,0.28937606510559977,-0.034235156838380416,-0.024211853918159502,0.0004052909394925979,0.9991204011055682
forward,14,102535.152395856,270.334,gps_frame,-0.003461534201577866,0.004777297320599972,0.26974055750254095,-0.034235156838380416,-0.024211853918159502,0.0004052909394925979,0.9991204011055682
forward,15,102535.253113396,270.434,trunk,-2.23750530829831e-05,-5.594807291571936e-07,0.1898114197996392,-0.013076948441890172,-0.016634364121255348,0.0008109173312301147,0.9997757917467354
forward,15,102535.253113396,270.434,imu_link,-2.23750530829831e-05,-5.594807291571936e-07,0.1898114197996392,-0.013076948441890172,-0.016634364121255348,0.0008109173312301147,0.9997757917467354
forward,15,102535.253113396,270.434,rf_hip_link,0.19326012931791173,-0.04593294468792673,0.1984102972008794,-0.028498741035734996,-0.017916496908334818,0.0008221410851983391,0.9994329116964019
forward,15,102535.253113396,270.434,rf_upper_leg_link,0.19331954507322457,-0.1412776895440188,0.20385328333853578,-0.025912437708655145,0.4268009042615705,-0.011891161784322146,0.903896085822325
forward,15,102535.253113396,270.434,rf_lower_leg_link,0.028844440072443158,-0.14909350831353255,0.06873906198510453,-0.023006774219382395,-0.5815327805764033,0.01683872015932975,0.8130232290399154
forward,15,102535.253113396,270.434,rf_foot_link,0.2304221292042285,-0.15289035008440596,2.9388453234108214e-05,-0.023006774219382395,-0.5815327805764033,0.01683872015932975,0.8130232290399154
